dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/22.mp4,./datasets/MDMER/MDMER_physio/EEG/62_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 6]",False,False,640/480,30,33.0,9900,18,True,62,1746,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/23.mp4,./datasets/MDMER/MDMER_physio/EEG/62_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 6, 7]",False,False,640/480,30,24.0,7200,18,True,62,1747,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/24.mp4,./datasets/MDMER/MDMER_physio/EEG/62_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 5]",False,False,640/480,30,26.0,7800,18,True,62,1748,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/25.mp4,./datasets/MDMER/MDMER_physio/EEG/62_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 6]",False,False,640/480,30,23.0,6900,18,True,62,1749,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/26.mp4,./datasets/MDMER/MDMER_physio/EEG/62_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 6]",False,False,640/480,30,30.0,9000,18,True,62,1750,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/27.mp4,./datasets/MDMER/MDMER_physio/EEG/62_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 5, 7]",False,False,640/480,30,24.0,7200,18,True,62,1751,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/28.mp4,./datasets/MDMER/MDMER_physio/EEG/62_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 5]",False,False,640/480,30,25.0,7500,18,True,62,1752,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/29.mp4,./datasets/MDMER/MDMER_physio/EEG/62_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 6, 7]",False,False,640/480,30,24.0,7200,18,True,62,1753,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/30.mp4,./datasets/MDMER/MDMER_physio/EEG/62_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 6]",False,False,640/480,30,21.0,6300,18,True,62,1754,4
MDMER,./datasets/MDMER,test,./datasets/MDMER/cropped_video/62/31.mp4,./datasets/MDMER/MDMER_physio/EEG/62_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/62_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/62_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[4, 5, 7]",False,False,640/480,30,29.0,8700,18,True,62,1755,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/0.mp4,./datasets/MDMER/MDMER_physio/EEG/63_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 6, 6]",False,False,640/480,30,21.0,6300,18,True,63,1756,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/1.mp4,./datasets/MDMER/MDMER_physio/EEG/63_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 6, 6]",False,False,640/480,30,30.0,9000,18,True,63,1757,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/2.mp4,./datasets/MDMER/MDMER_physio/EEG/63_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 6]",False,False,640/480,30,30.0,9000,18,True,63,1758,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/3.mp4,./datasets/MDMER/MDMER_physio/EEG/63_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 6, 6]",False,False,640/480,30,30.0,9000,18,True,63,1759,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/4.mp4,./datasets/MDMER/MDMER_physio/EEG/63_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 6, 6]",False,False,640/480,30,29.0,8700,18,True,63,1760,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/5.mp4,./datasets/MDMER/MDMER_physio/EEG/63_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 7]",False,False,640/480,30,30.0,9000,18,True,63,1761,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/6.mp4,./datasets/MDMER/MDMER_physio/EEG/63_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 6]",False,False,640/480,30,30.0,9000,18,True,63,1762,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/7.mp4,./datasets/MDMER/MDMER_physio/EEG/63_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 7, 6]",False,False,640/480,30,28.0,8400,18,True,63,1763,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/8.mp4,./datasets/MDMER/MDMER_physio/EEG/63_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 3, 7]",False,False,640/480,30,22.0,6600,18,True,63,1764,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/9.mp4,./datasets/MDMER/MDMER_physio/EEG/63_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 1, 7]",False,False,640/480,30,23.0,6900,18,True,63,1765,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/10.mp4,./datasets/MDMER/MDMER_physio/EEG/63_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 7]",False,False,640/480,30,30.0,9000,18,True,63,1766,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/11.mp4,./datasets/MDMER/MDMER_physio/EEG/63_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 7]",False,False,640/480,30,31.0,9300,18,True,63,1767,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/12.mp4,./datasets/MDMER/MDMER_physio/EEG/63_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 7]",False,False,640/480,30,24.0,7200,18,True,63,1768,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/13.mp4,./datasets/MDMER/MDMER_physio/EEG/63_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 1, 7]",False,False,640/480,30,28.0,8400,18,True,63,1769,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/14.mp4,./datasets/MDMER/MDMER_physio/EEG/63_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,29.0,8700,18,True,63,1770,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/15.mp4,./datasets/MDMER/MDMER_physio/EEG/63_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 1, 7]",False,False,640/480,30,27.0,8100,18,True,63,1771,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/16.mp4,./datasets/MDMER/MDMER_physio/EEG/63_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 6, 6]",False,False,640/480,30,29.0,8700,18,True,63,1772,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/17.mp4,./datasets/MDMER/MDMER_physio/EEG/63_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 7]",False,False,640/480,30,29.0,8700,18,True,63,1773,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/18.mp4,./datasets/MDMER/MDMER_physio/EEG/63_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,28.0,8400,18,True,63,1774,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/19.mp4,./datasets/MDMER/MDMER_physio/EEG/63_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 5]",False,False,640/480,30,30.0,9000,18,True,63,1775,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/20.mp4,./datasets/MDMER/MDMER_physio/EEG/63_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 5]",False,False,640/480,30,32.0,9600,18,True,63,1776,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/21.mp4,./datasets/MDMER/MDMER_physio/EEG/63_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,27.0,8100,18,True,63,1777,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/22.mp4,./datasets/MDMER/MDMER_physio/EEG/63_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 5]",False,False,640/480,30,33.0,9900,18,True,63,1778,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/23.mp4,./datasets/MDMER/MDMER_physio/EEG/63_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 6]",False,False,640/480,30,24.0,7200,18,True,63,1779,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/24.mp4,./datasets/MDMER/MDMER_physio/EEG/63_24_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_24_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_24_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 6]",False,False,640/480,30,26.0,7800,18,True,63,1780,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/25.mp4,./datasets/MDMER/MDMER_physio/EEG/63_25_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_25_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_25_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 6]",False,False,640/480,30,23.0,6900,18,True,63,1781,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/26.mp4,./datasets/MDMER/MDMER_physio/EEG/63_26_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_26_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_26_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,30.0,9000,18,True,63,1782,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/27.mp4,./datasets/MDMER/MDMER_physio/EEG/63_27_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_27_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_27_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 5]",False,False,640/480,30,24.0,7200,18,True,63,1783,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/28.mp4,./datasets/MDMER/MDMER_physio/EEG/63_28_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_28_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_28_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,25.0,7500,18,True,63,1784,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/29.mp4,./datasets/MDMER/MDMER_physio/EEG/63_29_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_29_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_29_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,24.0,7200,18,True,63,1785,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/30.mp4,./datasets/MDMER/MDMER_physio/EEG/63_30_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_30_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_30_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,21.0,6300,18,True,63,1786,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/63/31.mp4,./datasets/MDMER/MDMER_physio/EEG/63_31_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/63_31_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/63_31_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 6]",False,False,640/480,30,29.0,8700,18,True,63,1787,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/0.mp4,./datasets/MDMER/MDMER_physio/EEG/64_0_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_0_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_0_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 8, 7]",False,False,640/480,30,21.0,6300,18,True,64,1788,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/1.mp4,./datasets/MDMER/MDMER_physio/EEG/64_1_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_1_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_1_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 7, 7]",False,False,640/480,30,29.0,8700,18,True,64,1789,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/2.mp4,./datasets/MDMER/MDMER_physio/EEG/64_2_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_2_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_2_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 8, 7]",False,False,640/480,30,30.0,9000,18,True,64,1790,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/3.mp4,./datasets/MDMER/MDMER_physio/EEG/64_3_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_3_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_3_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 9, 8]",False,False,640/480,30,30.0,9000,18,True,64,1791,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/4.mp4,./datasets/MDMER/MDMER_physio/EEG/64_4_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_4_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_4_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 8, 7]",False,False,640/480,30,29.0,8700,18,True,64,1792,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/5.mp4,./datasets/MDMER/MDMER_physio/EEG/64_5_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_5_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_5_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 8, 7]",False,False,640/480,30,30.0,9000,18,True,64,1793,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/6.mp4,./datasets/MDMER/MDMER_physio/EEG/64_6_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_6_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_6_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 8, 7]",False,False,640/480,30,30.0,9000,18,True,64,1794,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/7.mp4,./datasets/MDMER/MDMER_physio/EEG/64_7_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_7_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_7_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 8, 7]",False,False,640/480,30,28.0,8400,18,True,64,1795,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/8.mp4,./datasets/MDMER/MDMER_physio/EEG/64_8_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_8_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_8_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 2, 6]",False,False,640/480,30,22.0,6600,18,True,64,1796,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/9.mp4,./datasets/MDMER/MDMER_physio/EEG/64_9_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_9_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_9_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 3, 6]",False,False,640/480,30,23.0,6900,18,True,64,1797,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/10.mp4,./datasets/MDMER/MDMER_physio/EEG/64_10_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_10_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_10_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 1, 8]",False,False,640/480,30,30.0,9000,18,True,64,1798,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/11.mp4,./datasets/MDMER/MDMER_physio/EEG/64_11_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_11_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_11_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 1, 7]",False,False,640/480,30,31.0,9300,18,True,64,1799,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/12.mp4,./datasets/MDMER/MDMER_physio/EEG/64_12_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_12_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_12_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 1, 7]",False,False,640/480,30,24.0,7200,18,True,64,1800,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/13.mp4,./datasets/MDMER/MDMER_physio/EEG/64_13_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_13_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_13_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 1, 8]",False,False,640/480,30,28.0,8400,18,True,64,1801,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/14.mp4,./datasets/MDMER/MDMER_physio/EEG/64_14_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_14_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_14_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[8, 1, 7]",False,False,640/480,30,29.0,8700,18,True,64,1802,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/15.mp4,./datasets/MDMER/MDMER_physio/EEG/64_15_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_15_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_15_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 2, 6]",False,False,640/480,30,27.0,8100,18,True,64,1803,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/16.mp4,./datasets/MDMER/MDMER_physio/EEG/64_16_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_16_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_16_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 5, 6]",False,False,640/480,30,29.0,8700,18,True,64,1804,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/17.mp4,./datasets/MDMER/MDMER_physio/EEG/64_17_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_17_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_17_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 6]",False,False,640/480,30,29.0,8700,18,True,64,1805,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/18.mp4,./datasets/MDMER/MDMER_physio/EEG/64_18_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_18_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_18_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[7, 5, 6]",False,False,640/480,30,28.0,8400,18,True,64,1806,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/19.mp4,./datasets/MDMER/MDMER_physio/EEG/64_19_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_19_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_19_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 4, 6]",False,False,640/480,30,30.0,9000,18,True,64,1807,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/20.mp4,./datasets/MDMER/MDMER_physio/EEG/64_20_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_20_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_20_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 6]",False,False,640/480,30,32.0,9600,18,True,64,1808,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/21.mp4,./datasets/MDMER/MDMER_physio/EEG/64_21_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_21_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_21_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 3, 7]",False,False,640/480,30,27.0,8100,18,True,64,1809,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/22.mp4,./datasets/MDMER/MDMER_physio/EEG/64_22_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_22_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_22_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[6, 5, 6]",False,False,640/480,30,33.0,9900,18,True,64,1810,4
MDMER,./datasets/MDMER,train,./datasets/MDMER/cropped_video/64/23.mp4,./datasets/MDMER/MDMER_physio/EEG/64_23_EEG.csv,False,False,False,False,./datasets/MDMER/MDMER_physio/GSR/64_23_GSR.csv,./datasets/MDMER/MDMER_physio/BVP/64_23_BVP.csv,False,False,False,False,False,"valence, arousal, dominance","[5, 4, 5]",False,False,640/480,30,24.0,7200,18,True,64,1811,4
