dataset,root,data_split,facial_video,EEG,ECG,EDA,EOG,EMG,GSR,BVP,respiration,skin_temp,heart_rate,IBI,PPG,MEG,anno_type,self_annotation,external_annotation,partner_annotation,frame_size,fps,duration,EEG_vec_counts,EEG_ch,bool_both_file,participant_id,sample_id,fold
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/55_amusement.mp4,./datasets/Emognition/EEG/55/55_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/55/55_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/55/55_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 6, 8]",False,False,1080/1920,30,120.1,31012,4,True,55,306,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/55_sadness.mp4,./datasets/Emognition/EEG/55/55_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/55/55_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/55/55_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 5]",False,False,1080/1920,30,119.733333,30752,4,True,55,307,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_baseline.mp4,./datasets/Emognition/EEG/56/56_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 2, 5]",False,False,1080/1920,30,317.1,81496,4,True,56,308,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_neutral.mp4,./datasets/Emognition/EEG/56/56_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,121.766667,28344,4,True,56,309,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_awe.mp4,./datasets/Emognition/EEG/56/56_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 6]",False,False,1080/1920,30,116.7,29980,4,True,56,310,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_disgust.mp4,./datasets/Emognition/EEG/56/56_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 5]",False,False,1080/1920,30,68.933333,17685,4,True,56,311,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_surprise.mp4,./datasets/Emognition/EEG/56/56_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 6]",False,False,1080/1920,30,49.7,12819,4,True,56,312,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_anger.mp4,./datasets/Emognition/EEG/56/56_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 4]",False,False,1080/1920,30,120.1,30996,4,True,56,313,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_enthusiasm.mp4,./datasets/Emognition/EEG/56/56_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 5, 7]",False,False,1080/1920,30,119.766667,30734,4,True,56,314,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_liking.mp4,./datasets/Emognition/EEG/56/56_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 8]",False,False,1080/1920,30,111.4,28692,4,True,56,315,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_fear.mp4,./datasets/Emognition/EEG/56/56_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 2, 3]",False,False,1080/1920,30,120.7,31017,4,True,56,316,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_amusement.mp4,./datasets/Emognition/EEG/56/56_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 3, 6]",False,False,1080/1920,30,120.133333,30745,4,True,56,317,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/56_sadness.mp4,./datasets/Emognition/EEG/56/56_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/56/56_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/56/56_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 3, 4]",False,False,1080/1920,30,119.8,30513,4,True,56,318,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_baseline.mp4,./datasets/Emognition/EEG/57/57_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 5, 4]",False,False,1080/1920,30,317.2,81468,4,True,57,319,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_neutral.mp4,./datasets/Emognition/EEG/57/57_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,121.9,31258,4,True,57,320,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_awe.mp4,./datasets/Emognition/EEG/57/57_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 7, 8]",False,False,1080/1920,30,116.633333,30244,4,True,57,321,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_disgust.mp4,./datasets/Emognition/EEG/57/57_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 8, 1]",False,False,1080/1920,30,68.9,17928,4,True,57,322,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_surprise.mp4,./datasets/Emognition/EEG/57/57_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 4]",False,False,1080/1920,30,49.633333,12826,4,True,57,323,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_anger.mp4,./datasets/Emognition/EEG/57/57_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[1, 9, 1]",False,False,1080/1920,30,120.133333,30982,4,True,57,324,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_enthusiasm.mp4,./datasets/Emognition/EEG/57/57_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 6, 8]",False,False,1080/1920,30,119.733333,30487,4,True,57,325,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_liking.mp4,./datasets/Emognition/EEG/57/57_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 6, 7]",False,False,1080/1920,30,111.566667,25506,4,True,57,326,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_fear.mp4,./datasets/Emognition/EEG/57/57_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 7, 2]",False,False,1080/1920,30,120.833333,30995,4,True,57,327,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_amusement.mp4,./datasets/Emognition/EEG/57/57_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 7, 7]",False,False,1080/1920,30,120.2,27938,4,True,57,328,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/57_sadness.mp4,./datasets/Emognition/EEG/57/57_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/57/57_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/57/57_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[1, 8, 5]",False,False,1080/1920,30,119.733333,30730,4,True,57,329,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_baseline.mp4,./datasets/Emognition/EEG/58/58_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 2, 4]",False,False,1080/1920,30,317.233333,81590,4,True,58,330,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_neutral.mp4,./datasets/Emognition/EEG/58/58_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 3, 6]",False,False,1080/1920,30,121.9,31582,4,True,58,331,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_awe.mp4,./datasets/Emognition/EEG/58/58_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 4, 8]",False,False,1080/1920,30,48.733333,12823,4,True,58,332,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_disgust.mp4,./datasets/Emognition/EEG/58/58_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 4, 1]",False,False,1080/1920,30,63.866667,16393,4,True,58,333,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_surprise.mp4,./datasets/Emognition/EEG/58/58_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 5, 5]",False,False,1080/1920,30,49.933333,12846,4,True,58,334,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_anger.mp4,./datasets/Emognition/EEG/58/58_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 4, 3]",False,False,1080/1920,30,120.066667,31121,4,True,58,335,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_enthusiasm.mp4,./datasets/Emognition/EEG/58/58_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 5, 8]",False,False,1080/1920,30,22.8,5909,4,True,58,336,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_liking.mp4,./datasets/Emognition/EEG/58/58_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 6]",False,False,1080/1920,30,78.1,21283,4,True,58,337,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_fear.mp4,./datasets/Emognition/EEG/58/58_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 6, 1]",False,False,1080/1920,30,120.133333,32085,4,True,58,338,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_amusement.mp4,./datasets/Emognition/EEG/58/58_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 3, 5]",False,False,1080/1920,30,120.066667,31014,4,True,58,339,0
Emognition,./datasets/Emognition,test,./datasets/Emognition/cropped_video/58_sadness.mp4,./datasets/Emognition/EEG/58/58_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/58/58_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/58/58_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 4, 3]",False,False,1080/1920,30,119.5,30750,4,True,58,340,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_baseline.mp4,./datasets/Emognition/EEG/59/59_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[6, 2, 6]",False,False,1080/1920,30,316.866667,81658,4,True,59,341,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_neutral.mp4,./datasets/Emognition/EEG/59/59_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 4, 8]",False,False,1080/1920,30,121.733333,31588,4,True,59,342,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_awe.mp4,./datasets/Emognition/EEG/59/59_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 3, 8]",False,False,1080/1920,30,116.6,30054,4,True,59,343,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_disgust.mp4,./datasets/Emognition/EEG/59/59_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 4, 1]",False,False,1080/1920,30,69.0,17693,4,True,59,344,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_surprise.mp4,./datasets/Emognition/EEG/59/59_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 2, 4]",False,False,1080/1920,30,49.566667,12549,4,True,59,345,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_anger.mp4,./datasets/Emognition/EEG/59/59_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,120.133333,31164,4,True,59,346,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_enthusiasm.mp4,./datasets/Emognition/EEG/59/59_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,119.433333,31136,4,True,59,347,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_liking.mp4,./datasets/Emognition/EEG/59/59_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 3, 7]",False,False,1080/1920,30,111.4,28715,4,True,59,348,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_fear.mp4,./datasets/Emognition/EEG/59/59_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 3, 6]",False,False,1080/1920,30,120.133333,31034,4,True,59,349,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_amusement.mp4,./datasets/Emognition/EEG/59/59_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 4, 1]",False,False,1080/1920,30,120.066667,31069,4,True,59,350,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/59_sadness.mp4,./datasets/Emognition/EEG/59/59_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/59/59_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/59/59_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[4, 3, 3]",False,False,1080/1920,30,119.4,30818,4,True,59,351,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_baseline.mp4,./datasets/Emognition/EEG/60/60_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,317.166667,81587,4,True,60,352,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_neutral.mp4,./datasets/Emognition/EEG/60/60_NEUTRAL_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_neutral_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_neutral_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 2, 5]",False,False,1080/1920,30,121.9,31260,4,True,60,353,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_awe.mp4,./datasets/Emognition/EEG/60/60_AWE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_awe_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_awe_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 4, 7]",False,False,1080/1920,30,116.7,29978,4,True,60,354,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_disgust.mp4,./datasets/Emognition/EEG/60/60_DISGUST_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_disgust_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_disgust_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 7, 2]",False,False,1080/1920,30,68.933333,17671,4,True,60,355,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_surprise.mp4,./datasets/Emognition/EEG/60/60_SURPRISE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_surprise_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_surprise_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 3, 4]",False,False,1080/1920,30,49.933333,12810,4,True,60,356,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_anger.mp4,./datasets/Emognition/EEG/60/60_ANGER_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_anger_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_anger_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[2, 7, 2]",False,False,1080/1920,30,119.866667,30737,4,True,60,357,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_enthusiasm.mp4,./datasets/Emognition/EEG/60/60_ENTHUSIASM_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_enthusiasm_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_enthusiasm_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 6, 8]",False,False,1080/1920,30,119.7,30750,4,True,60,358,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_liking.mp4,./datasets/Emognition/EEG/60/60_LIKING_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_liking_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_liking_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[8, 6, 8]",False,False,1080/1920,30,111.433333,28681,4,True,60,359,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_fear.mp4,./datasets/Emognition/EEG/60/60_FEAR_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_fear_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_fear_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 7, 3]",False,False,1080/1920,30,120.1,31007,4,True,60,360,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_amusement.mp4,./datasets/Emognition/EEG/60/60_AMUSEMENT_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_amusement_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_amusement_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[7, 5, 6]",False,False,1080/1920,30,120.1,30724,4,True,60,361,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/60_sadness.mp4,./datasets/Emognition/EEG/60/60_SADNESS_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/60/60_sadness_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/60/60_sadness_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[3, 6, 4]",False,False,1080/1920,30,119.4,30472,4,True,60,362,0
Emognition,./datasets/Emognition,train,./datasets/Emognition/cropped_video/61_baseline.mp4,./datasets/Emognition/EEG/61/61_BASELINE_STIMULUS_MUSE.csv,False,False,False,False,False,"./datasets/Emognition/study_data/61/61_baseline_STIMULUS_EMPATICA.json,./datasets/Emognition/study_data/61/61_baseline_STIMULUS_SAMSUNG_WATCH.json",False,False,False,False,False,False,"valence, arousal, motivation","[5, 1, 5]",False,False,1080/1920,30,317.2,81559,4,True,61,363,0
